group,dataset,table,campo,campo_original,descricao,dominio,tipo_dados,tamanho,precisao,scale,meta_status
companhias,fre,administrador_membro_conselho_fiscal,percentual_participacao_reunioes,Percentual_Participacao_Reunioes,Percentual de participação nas reuniões,Numérico,numeric,,7,2,available
companhias,fre,administrador_membro_conselho_fiscal,prazo_mandato,Prazo_Mandato,Prazo do mandato,Alfanumérico,varchar,100,,,available
companhias,fre,administrador_membro_conselho_fiscal,profissao,Profissao,Profissão,Alfanumérico,varchar,100,,,available
companhias,fre,administrador_membro_conselho_fiscal,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,administrador_membro_conselho_fiscal,data_inicio_primeiro_mandato,Data_Inicio_Primeiro_Mandato,,,date,10,,,available
companhias,fre,administrador_PCD,cnpj_companhia,CNPJ_Companhia,,,,,,,missing
companhias,fre,administrador_PCD,data_referencia,Data_Referencia,,,,,,,missing
companhias,fre,administrador_PCD,versao,Versao,,,,,,,missing
companhias,fre,administrador_PCD,id_documento,ID_Documento,,,,,,,missing
companhias,fre,administrador_PCD,nome_companhia,Nome_Companhia,,,,,,,missing
companhias,fre,administrador_PCD,orgao_administracao,Orgao_Administracao,,,,,,,missing
companhias,fre,administrador_PCD,quantidade_pcd,Quantidade_PCD,,,,,,,missing
companhias,fre,administrador_PCD,quantidade_nao_pcd,Quantidade_Nao_PCD,,,,,,,missing
companhias,fre,administrador_PCD,quantidade_sem_resposta,Quantidade_Sem_Resposta,,,,,,,missing
companhias,fre,administrador_PCD,nao_aplicavel,Nao_Aplicavel,,,,,,,missing
companhias,fre,auditor,auditor,Auditor,Nome do Auditor,Alfanumérico,varchar,100,,,available
companhias,fre,auditor,cnpj_auditor,CNPJ_Auditor,CNPJ do Auditor,Alfanumérico,char,14,,,available
companhias,fre,auditor,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,auditor,codigo_cvm_auditor,Codigo_CVM_Auditor,Código CVM do auditor,Númerico,char,6,,,available
companhias,fre,auditor,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,auditor,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,auditor,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,auditor,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,auditor,justificativa_substituicao,Justificativa_Substituicao,,,varchar,8000,,,available
companhias,fre,auditor,servico_contratado,Servico_Contratado,,,varchar,8000,,,available
companhias,fre,auditor,remuneracao_auditor,Remuneracao_Auditor,,,varchar,8000,,,available
companhias,fre,auditor,tipo_origem_auditor,Tipo_Origem_Auditor,,,varchar,11,,,available
companhias,fre,auditor,cpf_auditor,CPF_Auditor,,,char,14,,,available
companhias,fre,auditor,data_inicio_prestacao_servico,Data_Inicio_Prestacao_Servico,,,date,10,,,available
companhias,fre,auditor,data_fim_contratacao,Data_Fim_Contratacao,,,date,10,,,available
companhias,fre,auditor,razao_apresentada,Razao_Apresentada,,,varchar,8000,,,available
companhias,fre,auditor,id_auditor,ID_Auditor,,,int,,10,0,available
companhias,fre,auditor,data_inicio_contratacao,Data_Inicio_Contratacao,,,date,10,,,available
companhias,fre,capital_social,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,capital_social,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,capital_social,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,capital_social,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,capital_social,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,capital_social,data_autorizacao_aprovacao,Data_Autorizacao_Aprovacao,,,date,10,,,available
companhias,fre,capital_social,prazo_integralizacao,Prazo_Integralizacao,,,varchar,30,,,available
companhias,fre,capital_social,valor_capital,Valor_Capital,,,numeric,,18,2,available
companhias,fre,capital_social,quantidade_acoes_ordinarias,Quantidade_Acoes_Ordinarias,,,numeric,,18,0,available
companhias,fre,capital_social,quantidade_acoes_preferenciais,Quantidade_Acoes_Preferenciais,,,numeric,,18,0,available
companhias,fre,capital_social,id_capital_social,ID_Capital_Social,,,int,,10,0,available
companhias,fre,capital_social,tipo_capital,Tipo_Capital,,,varchar,100,,,available
companhias,fre,capital_social,quantidade_total_acoes,Quantidade_Total_Acoes,,,numeric,,18,0,available
companhias,fre,capital_social_classe_acao,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,capital_social_classe_acao,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,capital_social_classe_acao,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,capital_social_classe_acao,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,capital_social_classe_acao,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,capital_social_classe_acao,id_capital_social,ID_Capital_Social,,,int,,10,0,available
companhias,fre,capital_social_classe_acao,tipo_classe_acao_preferencial,Tipo_Classe_Acao_Preferencial,,,varchar,100,,,available
companhias,fre,capital_social_classe_acao,quantidade_acoes,Quantidade_Acoes,,,numeric,,18,0,available
companhias,fre,capital_social_titulo_conversivel,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,capital_social_titulo_conversivel,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,capital_social_titulo_conversivel,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,capital_social_titulo_conversivel,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,capital_social_titulo_conversivel,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,capital_social_titulo_conversivel,condicoes_conversao,Condicoes_Conversao,,,varchar,8000,,,available
companhias,fre,capital_social_titulo_conversivel,id_capital_social,ID_Capital_Social,,,int,,10,0,available
companhias,fre,capital_social_titulo_conversivel,titulo_conversivel_acao,Titulo_Conversivel_Acao,,,varchar,100,,,available
companhias,fre,distribuicao_capital,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,distribuicao_capital,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,distribuicao_capital,data_ultima_assembleia,Data_Ultima_Assembleia,Data da última assembléia geral de acionistas,AAAA-MM-DD,date,10,,,available
companhias,fre,distribuicao_capital,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,distribuicao_capital,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,distribuicao_capital,percentual_acoes_ordinarias_circulacao,Percentual_Acoes_Ordinarias_Circulacao,Percentual de ações ordinárias em circulação,Numérico,numeric,,18,6,available
companhias,fre,distribuicao_capital,percentual_acoes_preferenciais_circulacao,Percentual_Acoes_Preferenciais_Circulacao,Percentual de ações preferenciais em circulação,Numérico,numeric,,18,6,available
companhias,fre,distribuicao_capital,percentual_total_acoes_circulacao,Percentual_Total_Acoes_Circulacao,Percentual total de ações em circulação,Numérico,numeric,,18,6,available
companhias,fre,distribuicao_capital,quantidade_acionistas_investidores_institucionais,Quantidade_Acionistas_Investidores_Institucionais,Quantidade de investidores institucionais,Numérico,numeric,,18,0,available
companhias,fre,distribuicao_capital,quantidade_acionistas_pf,Quantidade_Acionistas_PF,Quantidade de acionistas pessoas físicas,Numérico,numeric,,18,0,available
companhias,fre,distribuicao_capital,quantidade_acionistas_pj,Quantidade_Acionistas_PJ,Quantidade de acionistas pessoas jurídicas,Numérico,numeric,,18,0,available
companhias,fre,distribuicao_capital,quantidade_acoes_ordinarias_circulacao,Quantidade_Acoes_Ordinarias_Circulacao,Quantidade de ações ordinárias em circulação,Numérico,numeric,,18,0,available
companhias,fre,distribuicao_capital,quantidade_acoes_preferenciais_circulacao,Quantidade_Acoes_Preferenciais_Circulacao,Quantidade de ações preferenciais em circulação,Numérico,numeric,,18,0,available
companhias,fre,distribuicao_capital,quantidade_total_acoes_circulacao,Quantidade_Total_Acoes_Circulacao,Quantidade total de ações em circulação,Numérico,numeric,,18,0,available
companhias,fre,distribuicao_capital,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,distribuicao_capital_classe_acao,classe_acoes_preferenciais,Classe_Acoes_Preferenciais,Classe de ações preferenciais,Alfanumérico,varchar,100,,,available
companhias,fre,distribuicao_capital_classe_acao,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,distribuicao_capital_classe_acao,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,distribuicao_capital_classe_acao,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,distribuicao_capital_classe_acao,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,distribuicao_capital_classe_acao,percentual_acoes_preferenciais_circulacao,Percentual_Acoes_Preferenciais_Circulacao,Percentual de ações preferenciais em circulação,Numérico,numeric,,18,6,available
companhias,fre,distribuicao_capital_classe_acao,quantidade_acoes_preferenciais_circulacao,Quantidade_Acoes_Preferenciais_Circulacao,Quantidade de ações preferenciais em circulação,Numérico,numeric,,18,0,available
companhias,fre,distribuicao_capital_classe_acao,sigla_classe_acoes_preferenciais,Sigla_Classe_Acoes_Preferenciais,Classe de ações preferenciais (Sigla),Alfanumérico,varchar,20,,,available
companhias,fre,distribuicao_capital_classe_acao,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,empregado_local_declaracao_genero,cnpj_companhia,CNPJ_Companhia,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,data_referencia,Data_Referencia,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,versao,Versao,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,id_documento,ID_Documento,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,nome_companhia,Nome_Companhia,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,local,Local,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,quantidade_feminino,Quantidade_Feminino,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,quantidade_masculino,Quantidade_Masculino,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,quantidade_nao_binario,Quantidade_Nao_Binario,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,quantidade_outros,Quantidade_Outros,,,,,,,missing
companhias,fre,empregado_local_declaracao_genero,quantidade_sem_resposta,Quantidade_Sem_Resposta,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,cnpj_companhia,CNPJ_Companhia,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,data_referencia,Data_Referencia,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,versao,Versao,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,id_documento,ID_Documento,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,nome_companhia,Nome_Companhia,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,local,Local,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,quantidade_amarelo,Quantidade_Amarelo,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,quantidade_branco,Quantidade_Branco,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,quantidade_preto,Quantidade_Preto,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,quantidade_pardo,Quantidade_Pardo,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,quantidade_indigena,Quantidade_Indigena,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,quantidade_outros,Quantidade_Outros,,,,,,,missing
companhias,fre,empregado_local_declaracao_raca,quantidade_sem_resposta,Quantidade_Sem_Resposta,,,,,,,missing
companhias,fre,empregado_local_faixa_etaria,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,empregado_local_faixa_etaria,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,empregado_local_faixa_etaria,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,empregado_local_faixa_etaria,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,empregado_local_faixa_etaria,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,empregado_local_faixa_etaria,local,Local,,,varchar,100,,,available
companhias,fre,empregado_local_faixa_etaria,quantidade_ate30anos,Quantidade_Ate30Anos,,,int,,10,0,available
companhias,fre,empregado_local_faixa_etaria,quantidade_acima50anos,Quantidade_Acima50Anos,,,int,,10,0,available
companhias,fre,empregado_local_faixa_etaria,quantidade_30a50anos,Quantidade_30a50Anos,,,int,,10,0,available
companhias,fre,empregado_PCD,cnpj_companhia,CNPJ_Companhia,,,,,,,missing
companhias,fre,empregado_PCD,data_referencia,Data_Referencia,,,,,,,missing
companhias,fre,empregado_PCD,versao,Versao,,,,,,,missing
companhias,fre,empregado_PCD,id_documento,ID_Documento,,,,,,,missing
companhias,fre,empregado_PCD,nome_companhia,Nome_Companhia,,,,,,,missing
companhias,fre,empregado_PCD,codigo_posicao,Codigo_Posicao,,,,,,,missing
companhias,fre,empregado_PCD,posicao,Posicao,,,,,,,missing
companhias,fre,empregado_PCD,quantidade_pcd,Quantidade_PCD,,,,,,,missing
companhias,fre,empregado_PCD,quantidade_nao_pcd,Quantidade_Nao_PCD,,,,,,,missing
companhias,fre,empregado_PCD,quantidade_sem_resposta,Quantidade_Sem_Resposta,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,cnpj_companhia,CNPJ_Companhia,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,data_referencia,Data_Referencia,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,versao,Versao,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,id_documento,ID_Documento,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,nome_companhia,Nome_Companhia,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,posicao,Posicao,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,quantidade_feminino,Quantidade_Feminino,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,quantidade_masculino,Quantidade_Masculino,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,quantidade_nao_binario,Quantidade_Nao_Binario,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,quantidade_outros,Quantidade_Outros,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_genero,quantidade_sem_resposta,Quantidade_Sem_Resposta,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,cnpj_companhia,CNPJ_Companhia,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,data_referencia,Data_Referencia,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,versao,Versao,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,id_documento,ID_Documento,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,nome_companhia,Nome_Companhia,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,posicao,Posicao,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,quantidade_amarelo,Quantidade_Amarelo,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,quantidade_branco,Quantidade_Branco,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,quantidade_preto,Quantidade_Preto,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,quantidade_pardo,Quantidade_Pardo,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,quantidade_indigena,Quantidade_Indigena,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,quantidade_outros,Quantidade_Outros,,,,,,,missing
companhias,fre,empregado_posicao_declaracao_raca,quantidade_sem_resposta,Quantidade_Sem_Resposta,,,,,,,missing
companhias,fre,empregado_posicao_faixa_etaria,cnpj_companhia,CNPJ_Companhia,,,,,,,missing
companhias,fre,empregado_posicao_faixa_etaria,data_referencia,Data_Referencia,,,,,,,missing
companhias,fre,empregado_posicao_faixa_etaria,versao,Versao,,,,,,,missing
companhias,fre,empregado_posicao_faixa_etaria,id_documento,ID_Documento,,,,,,,missing
companhias,fre,empregado_posicao_faixa_etaria,nome_companhia,Nome_Companhia,,,,,,,missing
companhias,fre,empregado_posicao_faixa_etaria,posicao,Posicao,,,,,,,missing
companhias,fre,empregado_posicao_faixa_etaria,quantidade_ate30anos,Quantidade_Ate30Anos,,,,,,,missing
companhias,fre,empregado_posicao_faixa_etaria,quantidade_30a50anos,Quantidade_30a50Anos,,,,,,,missing
companhias,fre,empregado_posicao_faixa_etaria,quantidade_acima50anos,Quantidade_Acima50Anos,,,,,,,missing
companhias,fre,empregado_posicao_local,cnpj_companhia,CNPJ_Companhia,,,,,,,missing
companhias,fre,empregado_posicao_local,data_referencia,Data_Referencia,,,,,,,missing
companhias,fre,empregado_posicao_local,versao,Versao,,,,,,,missing
companhias,fre,empregado_posicao_local,id_documento,ID_Documento,,,,,,,missing
companhias,fre,empregado_posicao_local,nome_companhia,Nome_Companhia,,,,,,,missing
companhias,fre,empregado_posicao_local,posicao,Posicao,,,,,,,missing
companhias,fre,empregado_posicao_local,quantidade_norte,Quantidade_Norte,,,,,,,missing
companhias,fre,empregado_posicao_local,quantidade_nordeste,Quantidade_Nordeste,,,,,,,missing
companhias,fre,empregado_posicao_local,quantidade_centro_oeste,Quantidade_Centro_Oeste,,,,,,,missing
companhias,fre,empregado_posicao_local,quantidade_sudeste,Quantidade_Sudeste,,,,,,,missing
companhias,fre,empregado_posicao_local,quantidade_sul,Quantidade_Sul,,,,,,,missing
companhias,fre,empregado_posicao_local,quantidade_exterior,Quantidade_Exterior,,,,,,,missing
companhias,fre,membro_comite,cargo_ocupado,Cargo_Ocupado,Cargo ocupado,Alfanumérico,varchar,100,,,available
companhias,fre,membro_comite,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,membro_comite,cpf,CPF,Cadastro de Pessoas Físicas,Alfanumérico,varchar,20,,,available
companhias,fre,membro_comite,data_eleicao,Data_Eleicao,Data da eleição,AAAA-MM-DD,date,10,,,available
companhias,fre,membro_comite,data_nascimento,Data_Nascimento,Data de nascimento,AAAA-MM-DD,date,10,,,available
companhias,fre,membro_comite,data_posse,Data_Posse,Data da posse,AAAA-MM-DD,date,10,,,available
companhias,fre,membro_comite,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,membro_comite,descricao_outro_cargo_ocupado,Descricao_Outro_Cargo_Ocupado,Descrição de outros cargos ocupados,Alfanumérico,varchar,100,,,available
companhias,fre,membro_comite,descricao_outros_comites,Descricao_Outros_Comites,Descrição de outros comitês,Alfanumérico,varchar,100,,,available
companhias,fre,membro_comite,experiencia_profissional,Experiencia_Profissional,Experiência profissional,Alfanumérico,varchar,8000,,,available
companhias,fre,membro_comite,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,membro_comite,nome,Nome,Nome da Pessoa Física,Alfanumérico,varchar,100,,,available
companhias,fre,membro_comite,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,membro_comite,numero_mandatos_consecutivos,Numero_Mandatos_Consecutivos,Número de mandatos consecutivos,Numérico,smallint,,5,0,available
companhias,fre,membro_comite,outro_cargo_funcao,Outro_Cargo_Funcao,Outros cargos e funções exercidas,Alfanumérico,varchar,1000,,,available
companhias,fre,membro_comite,percentual_participacao_reunioes,Percentual_Participacao_Reunioes,Percentual de participação nas reuniões,Numérico,numeric,,7,2,available
companhias,fre,membro_comite,prazo_mandato,Prazo_Mandato,Prazo do mandato,Alfanumérico,varchar,100,,,available
companhias,fre,membro_comite,profissao,Profissao,Profissão,Alfanumérico,varchar,100,,,available
companhias,fre,membro_comite,tipo_comite,Tipo_Comite,Tipo de comitê,Alfanumérico,varchar,100,,,available
companhias,fre,membro_comite,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,membro_comite,data_inicio_primeiro_mandato,Data_Inicio_Primeiro_Mandato,,,date,10,,,available
companhias,fre,mercado_estrangeiro,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,mercado_estrangeiro,data_emissao,Data_Emissao,Data de Emissão,AAAA-MM-DD,date,10,,,available
companhias,fre,mercado_estrangeiro,data_inicio_listagem,Data_Inicio_Listagem,Data de início de listagem,AAAA-MM-DD,date,10,,,available
companhias,fre,mercado_estrangeiro,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,mercado_estrangeiro,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,mercado_estrangeiro,mercado,Mercado,Nome do Mercado,Alfanumérico,varchar,100,,,available
companhias,fre,mercado_estrangeiro,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,mercado_estrangeiro,valor_mobiliario,Valor_Mobiliario,Valor mobiliário,Alfanumérico,varchar,100,,,available
companhias,fre,mercado_estrangeiro,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
companhias,fre,mercado_estrangeiro,descricao_instituicao_custodiante,Descricao_Instituicao_Custodiante,,,varchar,600,,,available
companhias,fre,mercado_estrangeiro,descricao_banco_depositario,Descricao_Banco_Depositario,,,varchar,600,,,available
companhias,fre,mercado_estrangeiro,percentual,Percentual,,,numeric,,18,6,available
companhias,fre,mercado_estrangeiro,administradora,Administradora,,,varchar,100,,,available
companhias,fre,mercado_estrangeiro,pais_negociacao,Pais_Negociacao,,,varchar,100,,,available
companhias,fre,mercado_estrangeiro,descricao_proporcao_certificado,Descricao_Proporcao_Certificado,,,varchar,600,,,available
companhias,fre,mercado_estrangeiro,identificacao_valor_mobiliario,Identificacao_Valor_Mobiliario,,,varchar,100,,,available
companhias,fre,mercado_estrangeiro,descricao_segmento,Descricao_Segmento,,,varchar,600,,,available
companhias,fre,outro_valor_mobiliario,cnpj_companhia,CNPJ_Companhia,CNPJ da companhia,Alfanumérico,varchar,20,,,available
companhias,fre,outro_valor_mobiliario,data_emissao,Data_Emissao,Data de Emissão,AAAA-MM-DD,date,10,,,available
companhias,fre,outro_valor_mobiliario,data_referencia,Data_Referencia,Data de referência do documento,AAAA-MM-DD,date,10,,,available
companhias,fre,outro_valor_mobiliario,data_vencimento,Data_Vencimento,Data de Vencimento,AAAA-MM-DD,date,10,,,available
companhias,fre,outro_valor_mobiliario,id_documento,ID_Documento,Identificador do documento,Numérico,int,,10,0,available
companhias,fre,outro_valor_mobiliario,nome_companhia,Nome_Companhia,Nome da Companhia,Alfanumérico,varchar,100,,,available
companhias,fre,outro_valor_mobiliario,valor_mobiliario,Valor_Mobiliario,Valor mobiliário,Alfanumérico,varchar,100,,,available
companhias,fre,outro_valor_mobiliario,versao,Versao,Versão do documento,Numérico,smallint,,5,0,available
